Name,Title,Year,Toyline,Size,Brand
Stormtrooper Officer,The First Order,2018,SOLO: A Star Wars Story,"3 3/4""",Hasbro
Stormtrooper Officer,First Order 6-Pack,2020,Celebrate The Saga,"3 3/4""",Hasbro
Stormtrooper Officer,With Assault Walker,2015,The Force Awakens Collection,"3 3/4""",Hasbro
Stormtrooper Sergeant,With Assault Walker,2015,The Force Awakens Collection,"3 3/4""",Hasbro
Stormtrooper Sergeant,With Assault Walker,2016,The Rogue One Collection,"3 3/4""",Hasbro
Stormtrooper Squad Leader,Target Trooper 6-Pack,2018,SOLO: A Star Wars Story,"3 3/4""",Hasbro
Stormtrooper Squad Leader,Galactic Empire 5-Pack,2020,Celebrate The Saga,"3 3/4""",Hasbro
Sun Fac,Attack Of The Clones,2013,The Legacy Collection 2013,"3 3/4""",Hasbro
Sun Fac,Battle Of Geonosis,2006,The Saga Collection,"3 3/4""",Hasbro
Super Battle Droid,Battle On Mygeeto,2008,The 30th Anniversary Collection,"3 3/4""",Hasbro
Super Battle Droid,Programmed To Destroy,2006,The Saga Collection,"3 3/4""",Hasbro
Super Battle Droid,Attack Of The Clones,2013,Saga Legends Series,"3 3/4""",Hasbro
Super Battle Droid,Star Wars Tales #22,2007,The 30th Anniversary Collection,"3 3/4""",Hasbro
Super Battle Droid,Firing Arm-Blaster!,2005,Revenge Of The Sith Collection,"3 3/4""",Hasbro
Super Battle Droid,Force Jump Attack!,2005,Revenge Of The Sith Collection,"3 3/4""",Hasbro
Super Battle Droid,Revenge Of The Sith,2007,The 30th Anniversary Collection,"3 3/4""",Hasbro
Super Battle Droid,Training Droid,2012,The Clone Wars Collection,"3 3/4""",Hasbro
Super Battle Droid,Attack Of The Clones,2012,Movie Heroes Series,"3 3/4""",Hasbro
Super Battle Droid,Jedi Attack Fighter,2013,Movie Heroes Series,"3 3/4""",Hasbro
Super Battle Droid,Heavy Assault,2009,The Clone Wars Collection,"3 3/4""",Hasbro
Super Battle Droid,Clone Wars,2008,The Clone Wars Collection,"3 3/4""",Hasbro
Super Battle Droid,Attack Of The Clones,2011,The Vintage Collection,"3 3/4""",Hasbro
Super Battle Droid,Clone Troopers & Droids,2010,The Clone Wars Collection,"3 3/4""",Hasbro
Super Battle Droid,2010 Set #1,2010,The Legacy Collection,"3 3/4""",Hasbro
Super Battle Droid,2009 Set #5,2009,The Legacy Collection,"3 3/4""",Hasbro
Super Battle Droid,Ultimate Gift Set 5-Pack,2011,The Clone Wars Collection,"3 3/4""",Hasbro
Super Battle Droid,Battlefront II Droid 7-Pack,2007,The 30th Anniversary Collection,"3 3/4""",Hasbro
Super Battle Droid,With Exploding Body Damage!,2002,Star Wars SAGA Series,"3 3/4""",Hasbro
Super Battle Droid,With Force Powers 2-Pack,2002,Star Wars SAGA Series,"3 3/4""",Hasbro
Super Battle Droid,With Droid Factory Assembly Mold,2003,Star Wars SAGA Series,"3 3/4""",Hasbro
Supreme Leader Snoke,BB-8 Playset,2017,The Last Jedi Collection,"3 3/4""",Hasbro
Supreme Leader Snoke,,2018,The Vintage Collection,"3 3/4""",Hasbro
Supreme Leader Snoke,,2018,SOLO: A Star Wars Story,"3 3/4""",Hasbro
Swoop Biker,With Swoop Bike,1996,The Shadows Of The Empire,"3 3/4""",Hasbro
Sy Snootles,Max Rebo Band,1998,The Power Of The Force,"3 3/4""",Hasbro
Synara San,Star Wars Resistance,2019,Star Wars Resistance,"3 3/4""",Hasbro
TA-175,With Armored Scout Tank,2010,The Clone Wars Collection,"3 3/4""",Hasbro
Tactical Ops Trooper,Vader's Legion,2005,Revenge Of The Sith Collection,"3 3/4""",Hasbro
Tactical Ops Trooper,Vader's Legion,2005,Revenge Of The Sith Collection,"3 3/4""",Hasbro
Tactical Ops Trooper,Greatest Battles,2006,The Saga Collection,"3 3/4""",Hasbro
Takeel,Cantina Aliens,1999,The Power Of The Force,"3 3/4""",Hasbro
Tallie,With A-Wing Fighter,2017,The Last Jedi Collection,"3 3/4""",Hasbro
Tallie,With A-Wing Fighter,2018,SOLO: A Star Wars Story,"3 3/4""",Hasbro
Talon Karrde,Comic 2-pack #9 - 2008,2008,The Legacy Collection,"3 3/4""",Hasbro
Tanus Spijek,Jabba's Sail Barge,2003,Star Wars SAGA Series,"3 3/4""",Hasbro
Tarados Gon,Battle Of Geonosis,2009,The Legacy Collection,"3 3/4""",Hasbro
Tarfful,Firing Bowcaster!,2005,Revenge Of The Sith Collection,"3 3/4""",Hasbro
Tasu Leech,Kanjiklub Gang Leader,2016,The Force Awakens Collection,"3 3/4""",Hasbro
Taun We,Kamino Cloner,2002,Star Wars SAGA Series,"3 3/4""",Hasbro
TC-14,The Phantom Menace,2000,The Episode 1 Collection,"3 3/4""",Hasbro
TC-4,Sith 5-Pack,2020,Celebrate The Saga,"3 3/4""",Hasbro
TC-70,Jabba's Palace Battlepack,2009,The Clone Wars Collection,"3 3/4""",Hasbro
TC-70,The Clone Wars,2013,The Legacy Collection 2013,"3 3/4""",Hasbro
Teebo,Return Of The Jedi,2002,Star Wars SAGA Series,"3 3/4""",Hasbro
Teebo,Return Of The Jedi,2002,Power Of The Jedi,"3 3/4""",Hasbro
Teebo,Ewok Pack,2012,Movie Heroes Series,"3 3/4""",Hasbro
Teedo,The Force Awakens Set #1,2015,The Force Awakens Collection,"3 3/4""",Hasbro
Teek,Star Tours Boarding Party 5-pack,2010,The Disney Collection,"3 3/4""",Hasbro
Teemto Pagalies,Podracer Pilots,2012,Movie Heroes Series,"3 3/4""",Hasbro
Teemto Pagalies,Pod Racer,2002,Star Wars SAGA Series,"3 3/4""",Hasbro
Ten Numb,With B-Wing Fighter,2001,Power Of The Jedi,"3 3/4""",Hasbro
Ten Numb,Rebel Pilots,1999,The Power Of The Force,"3 3/4""",Hasbro
Ten Numb,Rebel Pilot Legacy 3-Pack #1,2008,The Legacy Collection,"3 3/4""",Hasbro
Terr Taneel,Lucas Collector's Set,2006,The Saga Collection,"3 3/4""",Hasbro
Thi-Sen,Clone Wars,2010,The Clone Wars Collection,"3 3/4""",Hasbro
Tholme,Comic 2-pack #12 - 2009,2009,The Legacy Collection,"3 3/4""",Hasbro
Tie Fighter Pilot,Imperial Pilot Legacy 3-Pack #2,2009,The Legacy Collection,"3 3/4""",Hasbro
Tie Fighter Pilot,Imperial Pilot,2004,Original Trilogy Collection,"3 3/4""",Hasbro
Tie Fighter Pilot,Star Wars,1996,The Power Of The Force,"3 3/4""",Hasbro
Tie Fighter Pilot,Return Of The Jedi,2011,The Vintage Collection,"3 3/4""",Hasbro
Tie Fighter Pilot,Tie Interceptor,2001,Power Of The Jedi,"3 3/4""",Hasbro
Tie Fighter Pilot,Imperial Set I 3-Pack,2010,The Vintage Collection,"3 3/4""",Hasbro
Tie Fighter Pilot,Star Wars,2013,The Legacy Collection 2013,"3 3/4""",Hasbro
Tie Fighter Pilot,With First Order Special Forces Tie Fighter,2015,The Force Awakens Collection,"3 3/4""",Hasbro
Tie Fighter Pilot,With First Order Special Forces Tie Fighter (Jakku),2015,The Force Awakens Collection,"3 3/4""",Hasbro
Tie Fighter Pilot,First Order Pilot Elite,2016,The Force Awakens Collection,"3 3/4""",Hasbro
Tie Fighter Pilot,Star Wars Rebels,2015,Saga Legends Series,"3 3/4""",Hasbro
Tie Fighter Pilot,Star Wars Rebels,2015,Saga Legends Series,"3 3/4""",Hasbro
Tie Fighter Pilot,First Order,2015,The Force Awakens Collection,"3 3/4""",Hasbro
Tie Fighter Pilot,First Order Legion 7-Pack,2016,The Force Awakens Collection,"3 3/4""",Hasbro
Tie Fighter Pilot,Battle Of Yavin,2004,Star Wars SAGA Series,"3 3/4""",Hasbro
Tie Fighter Pilot,181st Squadron With Elite Tie Interceptor,2007,The 30th Anniversary Collection,"3 3/4""",Hasbro
Tie Fighter Pilot,With TIE Fighter,2018,SOLO: A Star Wars Story,"3 3/4""",Hasbro
Tie Fighter Pilot,With Tie Fighter,2017,The Last Jedi Collection,"3 3/4""",Hasbro
Tie Fighter Pilot,With Tie Striker,2016,The Rogue One Collection,"3 3/4""",Hasbro
Tie Fighter Pilot,With Tie Striker,2016,The Rogue One Collection,"3 3/4""",Hasbro
Tie Fighter Pilot,Versus 6-Pack,2016,The Rogue One Collection,"3 3/4""",Hasbro
Tie Fighter Pilot,Galactic Empire 5-Pack,2020,Celebrate The Saga,"3 3/4""",Hasbro
Tie Fighter Pilot,,2021,The Vintage Collection,"3 3/4""",Hasbro
Tie Fighter Pilot,Target Trooper 6-Pack,2018,SOLO: A Star Wars Story,"3 3/4""",Hasbro
Tie Fighter Pilot,With Tie Fighter,2018,The Vintage Collection,"3 3/4""",Hasbro
Tion Medon,Sneak Preview,2005,Revenge Of The Sith Collection,"3 3/4""",Hasbro
Tippet,Battle On Endor 8-Pack,2014,"The Black Series 3.75""","3 3/4""",Hasbro
Tippet,Ewok Pack,2012,Movie Heroes Series,"3 3/4""",Hasbro
Tiree,Yavin Pilot Pack,2012,Movie Heroes Series,"3 3/4""",Hasbro
Tobbi Dala,Comic 2-Pack #7 - 2008,2008,The Legacy Collection,"3 3/4""",Hasbro
Tobias Beckett,Solo: A Star Wars Story,2018,SOLO: A Star Wars Story,"3 3/4""",Hasbro
Todo 360,Capture Of The Droids 4-Pack,2011,The Clone Wars Collection,"3 3/4""",Hasbro
Todo 360,With Cad Bane,2011,The Clone Wars Collection,"3 3/4""",Hasbro
Tol Skorr,Comic 2-Pack #1 - 2008,2008,The Legacy Collection,"3 3/4""",Hasbro
Torra Doza,Star Wars Resistance,2019,Star Wars Resistance,"3 3/4""",Hasbro
Toryn Farr,The Empire Strikes Back,2014,"The Black Series 3.75""","3 3/4""",Hasbro
Tra Saa,Comic 2-pack #12 - 2009,2009,The Legacy Collection,"3 3/4""",Hasbro
Trachta,Comic 2-pack #10 - 2008,2008,The Legacy Collection,"3 3/4""",Hasbro
Treadwell Droid,Star Wars,1999,The Power Of The Force,"3 3/4""",Hasbro
Treadwell Droid,With Gonk Droid,2006,The Saga Collection,"3 3/4""",Hasbro
Tri-Droid,Battle On Mygeeto,2008,The 30th Anniversary Collection,"3 3/4""",Hasbro
Tri-Droid,Revenge Of The Sith,2008,The 30th Anniversary Collection,"3 3/4""",Hasbro
Trinto Duaba,Mos Eisley Cantina,2009,The Legacy Collection,"3 3/4""",Hasbro
Tsui Choi,2008 Order 66 Set #3,2008,The 30th Anniversary Collection,"3 3/4""",Hasbro
Tusken Raider,With Massiff,2002,Star Wars SAGA Series,"3 3/4""",Hasbro
Tusken Raider,Tatooine Camp Ambush,2003,Star Wars SAGA Series,"3 3/4""",Hasbro
Tusken Raider,With Female Tusken Raider,2002,Star Wars SAGA Series,"3 3/4""",Hasbro
Tusken Raider,With Tusken Raider Child,2002,Star Wars SAGA Series,"3 3/4""",Hasbro
Tusken Raider,Star Wars,2004,Original Trilogy Collection,"3 3/4""",Hasbro
Tusken Raider,With Bantha,1998,The Power Of The Force,"3 3/4""",Hasbro
Tusken Raider,Desert Sniper,2000,Power Of The Jedi,"3 3/4""",Hasbro
Tusken Raider,A New Hope,2006,The Saga Collection,"3 3/4""",Hasbro
Tusken Raider,Star Wars,1996,The Power Of The Force,"3 3/4""",Hasbro
Tusken Raider,Star Wars,1996,The Power Of The Force,"3 3/4""",Hasbro
Tusken Raider,Villain Set II 3-Pack,2012,The Vintage Collection,"3 3/4""",Hasbro
Tusken Raider,The Phantom Menace,2012,Discover The Force,"3 3/4""",Hasbro
Tusken Raider,A New Hope,2017,"The Black Series 3.75""","3 3/4""",Hasbro
Tusken Raider,Bantha With Tusken Raiders 5-Pack #2,2007,The 30th Anniversary Collection,"3 3/4""",Hasbro
Tusken Raider,Bantha With Tusken Raiders 5-Pack #2,2007,The 30th Anniversary Collection,"3 3/4""",Hasbro
Tusken Raider,Bantha With Tusken Raiders 5-Pack #2,2007,The 30th Anniversary Collection,"3 3/4""",Hasbro
Tusken Raider,Bantha With Tusken Raiders 5-Pack #2,2007,The 30th Anniversary Collection,"3 3/4""",Hasbro
Tusken Raider,Bantha With Tusken Raiders 5-Pack #1,2007,The 30th Anniversary Collection,"3 3/4""",Hasbro
Tusken Raider,Bantha With Tusken Raiders 5-Pack #1,2007,The 30th Anniversary Collection,"3 3/4""",Hasbro
Tusken Raider,Bantha With Tusken Raiders 5-Pack #1,2007,The 30th Anniversary Collection,"3 3/4""",Hasbro
Tusken Raider,Bantha With Tusken Raiders 5-Pack #1,2007,The 30th Anniversary Collection,"3 3/4""",Hasbro
Twilek Jedi,Jedi Knight Army,2003,Tartakovsky Clone Wars (Realistic),"3 3/4""",Hasbro
TX-20,Clone Wars,2010,The Clone Wars Collection,"3 3/4""",Hasbro
TX-21,With 501st Legion AT-RT,2013,The Clone Wars Collection,"3 3/4""",Hasbro
Tycho Celchu,A-Wing Pilot,2007,The 30th Anniversary Collection,"3 3/4""",Hasbro
U-3PO,Tantive IV Invasion,2009,The Legacy Collection,"3 3/4""",Hasbro
Ugnaught,Carbon Freezing Chamber,2009,The Legacy Collection,"3 3/4""",Hasbro
Ugnaught,Carbon Freezing Chamber,2009,The Legacy Collection,"3 3/4""",Hasbro
Ugnaught,With Tool Kit,1998,The Power Of The Force,"3 3/4""",Hasbro
Ugnaught,Carbon Freezing Chamber,1998,The Power Of The Force,"3 3/4""",Hasbro
Ulic Qel-Droma,Comic 2-pack #11 - 2009,2009,The Legacy Collection,"3 3/4""",Hasbro
Umpass-Stay,Return Of The Jedi,2007,The 30th Anniversary Collection,"3 3/4""",Hasbro
Undead Geonosian,Clone Wars,2010,The Clone Wars Collection,"3 3/4""",Hasbro
Unkar Plutt,The Force Awakens,2016,The Force Awakens Collection,"3 3/4""",Hasbro
Unkar's Thug,The Force Awakens Set #1,2015,The Force Awakens Collection,"3 3/4""",Hasbro
Utai,Star Tours Travel Agency 5-pack,2011,The Disney Collection,"3 3/4""",Hasbro
Utai,Revenge Of The Sith,2009,The Legacy Collection,"3 3/4""",Hasbro
Utapau Shadow Trooper,Expanded Universe,2008,The 30th Anniversary Collection,"3 3/4""",Hasbro
Utapau Shadow Trooper,Super Articulation!,2005,Revenge Of The Sith Collection,"3 3/4""",Hasbro
Utapaun Warrior,Utapaun Security!,2005,Revenge Of The Sith Collection,"3 3/4""",Hasbro
Utris M Toc,Cloud City Wing Guard,2010,The Legacy Collection,"3 3/4""",Hasbro
Val,Mimban,2018,SOLO: A Star Wars Story,"3 3/4""",Hasbro
Vax Potorr,Joker Squad 6-Pack,2009,The Legacy Collection,"3 3/4""",Hasbro
Vedain,Skiff Guard 3-Pack,2019,The Vintage Collection,"3 3/4""",Hasbro
Vilmarh Grahrk,Star Wars Republic #19,2007,The 30th Anniversary Collection,"3 3/4""",Hasbro
Vizam,Return Of The Jedi,2013,"The Black Series 3.75""","3 3/4""",Hasbro
Vizam,Skirmish At Carkoon 4-Pack,2004,Star Wars SAGA Series,"3 3/4""",Hasbro
Vizam,Jabba's Skiff Guards,1999,The Power Of The Force,"3 3/4""",Hasbro
Vizam,Skiff Guard 3-Pack,2019,The Vintage Collection,"3 3/4""",Hasbro
Voolvif Monn,Jedi Master,2007,The 30th Anniversary Collection,"3 3/4""",Hasbro
WA-7,Dexter's Diner,2003,Star Wars SAGA Series,"3 3/4""",Hasbro
Warok,Battle For Endor 3-pack,2009,The Legacy Collection,"3 3/4""",Hasbro
Wat Tambor,Geonosian War Room,2003,Star Wars SAGA Series,"3 3/4""",Hasbro
Watto,Watto's Box,1999,The Episode 1 Collection,"3 3/4""",Hasbro
Watto,The Phantom Menace,1999,The Episode 1 Collection,"3 3/4""",Hasbro
Watto,Droid Factory 2-Pack #5 2008,2008,The Legacy Collection,"3 3/4""",Hasbro
Watto,Mos Espa Junk Dealer,2002,Star Wars SAGA Series,"3 3/4""",Hasbro
Weazel,Mission On Vandor-1 4-Pack,2018,SOLO: A Star Wars Story,"3 3/4""",Hasbro
WED Treadwell,Repair Droid,2009,The Legacy Collection,"3 3/4""",Hasbro
Wedge Antilles,Comic 2-Pack #14 - 2008,2008,The Legacy Collection,"3 3/4""",Hasbro
Wedge Antilles,Return Of The Jedi,2012,The Vintage Collection,"3 3/4""",Hasbro
Wedge Antilles,With Carry Case,1997,The Power Of The Force,"3 3/4""",Hasbro
Wedge Antilles,With Carry Case,1997,The Power Of The Force,"3 3/4""",Hasbro
Wedge Antilles,Rebel Pilots,1999,The Power Of The Force,"3 3/4""",Hasbro
Wedge Antilles,Star Wars,2005,Original Trilogy Collection,"3 3/4""",Hasbro
Wedge Antilles,The Empire Strikes Back,2014,"The Black Series 3.75""","3 3/4""",Hasbro
Weequay,Return Of The Jedi,2012,The Vintage Collection,"3 3/4""",Hasbro
Weequay,Skiff Master,2011,The Vintage Collection,"3 3/4""",Hasbro
Weequay,Skiff Guard,1997,The Power Of The Force,"3 3/4""",Hasbro
Weequay,Skiff Master,2011,The Vintage Collection,"3 3/4""",Hasbro
Weequay,Battle At The Sarlacc Pit 5-Pack,2008,The Legacy Collection,"3 3/4""",Hasbro
WEG-1618,Star Tours,2002,The Disney Collection,"3 3/4""",Hasbro
WEG-1618,Droid 5-Pack,2008,The Disney Collection,"3 3/4""",Hasbro
Wes Janson,Rebel Pilot Legacy 3-Pack #1,2008,The Legacy Collection,"3 3/4""",Hasbro
Whorm Loathsom,The Clone Wars,2009,The Clone Wars Collection,"3 3/4""",Hasbro
Wicket,Return Of The Jedi,2010,The Vintage Collection,"3 3/4""",Hasbro
Wicket,Return Of The Jedi,1998,The Power Of The Force,"3 3/4""",Hasbro
Wicket,Return Of The Jedi,1998,The Power Of The Force,"3 3/4""",Hasbro
Wicket,Return Of The Jedi,2020,The Vintage Collection,"3 3/4""",Hasbro
Wicket,Return Of The Jedi,2004,Original Trilogy Collection,"3 3/4""",Hasbro
Wicket,Princess Leia Collection Endor,1998,The Power Of The Force,"3 3/4""",Hasbro
Wicket,Return Of The Jedi,2015,Saga Legends Series,"3 3/4""",Hasbro
Wicket,Endor Ambush 5-pack,2004,Original Trilogy Collection,"3 3/4""",Hasbro
Wicket,Battle Of Endor,2007,The 30th Anniversary Collection,"3 3/4""",Hasbro
Widdle Warrick,Ewok Scouts,2012,The Vintage Collection,"3 3/4""",Hasbro
Willrow Hood,Ice Cream Maker Guy,2009,The Legacy Collection,"3 3/4""",Hasbro
Wioslea,Mos Eisley,2009,The Legacy Collection,"3 3/4""",Hasbro
Wol Cabasshite,Jabba's Palace Court Denizens,2004,Star Wars SAGA Series,"3 3/4""",Hasbro
Wookiee Commando,Kashyyyk Battle Bash!,2005,Revenge Of The Sith Collection,"3 3/4""",Hasbro
Wookiee Heavy Gunner,Blast Attack!,2005,Revenge Of The Sith Collection,"3 3/4""",Hasbro
Wookiee Warrior,Wookiee Battle Bash!,2005,Revenge Of The Sith Collection,"3 3/4""",Hasbro
Wookiee Warrior,Wookiee Battle Bash!,2005,Revenge Of The Sith Collection,"3 3/4""",Hasbro
Wookiee Warrior,Star Wars Revenge Of The Sith #3,2008,The 30th Anniversary Collection,"3 3/4""",Hasbro
Wookiee Warrior,Sneak Preview,2005,Revenge Of The Sith Collection,"3 3/4""",Hasbro
Wookiee Warrior,Star Wars Rebels,2015,Saga Legends Series,"3 3/4""",Hasbro
Wookiee Warrior,Greatest Battles,2006,The Saga Collection,"3 3/4""",Hasbro
Wuher,Mos Eisley Cantina Screen Scene #1,2004,Original Trilogy Collection,"3 3/4""",Hasbro
Wuher,With Droid Detector,2000,The Power Of The Force,"3 3/4""",Hasbro
Wullf Yularen,The Clone Wars,2009,The Clone Wars Collection,"3 3/4""",Hasbro
Wullf Yularen,Death Star Briefing 7-Pack,2006,The Saga Collection,"3 3/4""",Hasbro
Wullffwarro,Star Wars Rebels,2015,Saga Legends Series,"3 3/4""",Hasbro
Wunka,Ewok Scouts,2012,The Vintage Collection,"3 3/4""",Hasbro
Xizor,Comic 2-pack #8 - 2008,2008,The Legacy Collection,"3 3/4""",Hasbro
Xizor,Shadows Of The Empire,1996,The Shadows Of The Empire,"3 3/4""",Hasbro
Xizor,Comic 2-pack #1 With Vader,1996,The Shadows Of The Empire,"3 3/4""",Hasbro
Y-Wing Pilot,With Y-Wing Fighter,2000,The Power Of The Force,"3 3/4""",Hasbro
Y-Wing Pilot,With OTC Y-Wing Fighter,2004,Original Trilogy Collection,"3 3/4""",Hasbro
Yaddle,Jedi Council #2,2003,Star Wars SAGA Series,"3 3/4""",Hasbro
Yaddle,Jedi Master,2008,The Legacy Collection,"3 3/4""",Hasbro
Yak Face,Saelt-Marae,1997,The Power Of The Force,"3 3/4""",Hasbro
Yak Face,Saelt-Marae,2019,The Vintage Collection,"3 3/4""",Hasbro
Yak Face,With Sail Barge,2019,The Vintage Collection,"3 3/4""",Hasbro
Yarael Poof,Jedi Council #2,2003,Star Wars SAGA Series,"3 3/4""",Hasbro
Yarael Poof,Jedi High Council,2006,The Saga Collection,"3 3/4""",Hasbro
Yarna D'Al'Gargan,Jabba's Palace,2008,The Legacy Collection,"3 3/4""",Hasbro
Yarua,Coruscant Senate,2005,Original Trilogy Collection,"3 3/4""",Hasbro
Yoda,Clone Wars,2008,The Clone Wars Collection,"3 3/4""",Hasbro
Yoda,Revenge Of The Sith,2013,Saga Legends Series,"3 3/4""",Hasbro
Yoda,With Republic Gunship,2013,The Vintage Collection,"3 3/4""",Hasbro
Yoda,Dagobah,2004,Original Trilogy Collection,"3 3/4""",Hasbro
Yoda,Clone Wars,2012,The Clone Wars Collection,"3 3/4""",Hasbro
Yoda,Jedi Attack Fighter,2013,Movie Heroes Series,"3 3/4""",Hasbro
Yoda,Complete Galaxy,1998,The Power Of The Force,"3 3/4""",Hasbro
Yoda,Padawan Lightsaber Training,2003,Star Wars SAGA Series,"3 3/4""",Hasbro
Yoda,Jedi Master,2002,Star Wars SAGA Series,"3 3/4""",Hasbro
Yoda,Spinning Attack,2005,Revenge Of The Sith Collection,"3 3/4""",Hasbro
Yoda,Firing Cannon!,2005,Revenge Of The Sith Collection,"3 3/4""",Hasbro
Yoda,With Can Cell,2005,Revenge Of The Sith Collection,"3 3/4""",Hasbro
Yoda,With Kybuck,2007,The 30th Anniversary Collection,"3 3/4""",Hasbro
Yoda,2007 Order 66 Set #6,2007,The 30th Anniversary Collection,"3 3/4""",Hasbro
Yoda,Battle Of Geonosis,2006,The Saga Collection,"3 3/4""",Hasbro
Yoda,McQuarrie Concept Series,2007,The 30th Anniversary Collection,"3 3/4""",Hasbro
Yoda,Clone Wars,2009,The Clone Wars Collection,"3 3/4""",Hasbro
Yoda,Ambush - Yoda and Jek 2-pack,2009,The Clone Wars Collection,"3 3/4""",Hasbro
Yoda,The Empire Strikes Back,1996,The Power Of The Force,"3 3/4""",Hasbro
Yoda,With Cane And Boiling Pot,1998,The Power Of The Force,"3 3/4""",Hasbro
Yoda,Holiday Edition 2003 (McQuarrie),2003,Star Wars SAGA Series,"3 3/4""",Hasbro
Yoda,2009 Set #6,2009,The Legacy Collection,"3 3/4""",Hasbro
Yoda,Tartakovsky Clone Wars,2004,Tartakovsky Clone Wars (Animated),"3 3/4""",Hasbro
Yoda,Revenge Of The Sith,2011,The Vintage Collection,"3 3/4""",Hasbro
Yoda,Jedi Spirits,1998,The Power Of The Force,"3 3/4""",Hasbro
Yoda,Holographic Transmission,2005,Revenge Of The Sith Collection,"3 3/4""",Hasbro
Yoda,Revenge Of The Sith 4-Pack,2011,Shadow Of The Dark Side,"3 3/4""",Hasbro
Yoda,With Jedi Council Chair,1999,The Episode 1 Collection,"3 3/4""",Hasbro
Yoda,The Phantom Menace,2012,Discover The Force,"3 3/4""",Hasbro
Yoda,Revenge Of The Sith,2012,Movie Heroes Series,"3 3/4""",Hasbro
Yoda,Army Of The Republic,2003,Tartakovsky Clone Wars (Realistic),"3 3/4""",Hasbro
Yoda,Mission Series MS10: Senate Duel,2014,Saga Legends Series,"3 3/4""",Hasbro
Yoda,The Empire Strikes Back,2014,"The Black Series 3.75""","3 3/4""",Hasbro
Yoda,Revenge Of The Sith,2014,Saga Legends Series,"3 3/4""",Hasbro
Yoda,The Empire Strikes Back,2014,"The Black Series 3.75""","3 3/4""",Hasbro
Yoda,The Empire Strikes Back,2015,Saga Legends Series,"3 3/4""",Hasbro
Yoda,Revenge Of The Sith Set #2,2015,The Force Awakens Collection,"3 3/4""",Hasbro
Yoda,Episode 5: The Empire Strikes Back,2004,Original Trilogy Collection,"3 3/4""",Hasbro
Yoda,Jedi High Council,2002,Star Wars SAGA Series,"3 3/4""",Hasbro
